,Unnamed: 0,Observatory,Data_year,agglomeration,Zone_complementaire,Type_habitat,epoque_construction_homogene,anciennete_locataire_homogene,nombre_pieces_homogene,loyer_1_decile,loyer_1_quartile,loyer_median,loyer_3_quartile,loyer_9_decile,loyer_moyen,loyer_mensuel_1_decile,loyer_mensuel_1_quartile,loyer_mensuel_median,loyer_mensuel_3_quartile,loyer_mensuel_9_decile,moyenne_loyer_mensuel,surface_moyenne,nombre_observations,nombre_logements,methodologie_production
4894,4894,11,0,16,2.0,2.0,4.0,,10.0,8.2,8.4,9.1,10.0,10.3,9.1,560.0,600.0,627.0,640.0,723.0,626.0,69.0,58.0,,0.0
4895,4895,11,0,16,2.0,,4.0,1.0,,7.7,8.8,9.8,11.2,13.2,9.5,358.0,406.0,490.0,668.0,921.0,569.0,60.0,81.0,,0.0
4896,4896,11,0,16,2.0,,4.0,2.0,,7.8,8.4,9.2,10.0,12.3,9.0,383.0,514.0,640.0,880.0,968.0,678.0,75.0,144.0,,0.0
4897,4897,11,0,16,2.0,,5.0,,,7.3,8.4,9.7,11.1,12.3,9.2,340.0,480.0,590.0,760.0,925.0,627.0,68.0,529.0,16908.0,0.0
4898,4898,11,0,16,2.0,2.0,5.0,,2.0,6.3,7.8,8.8,9.9,10.4,8.6,649.0,750.0,884.0,936.0,1052.0,853.0,99.0,112.0,5059.0,0.0
4899,4899,11,0,16,2.0,2.0,5.0,,8.0,8.06,9.61,11.0,12.59,13.46,10.81,458.8,541.66,626.56,730.87,806.6,649.68,63.5,33.0,,0.0
4900,4900,11,0,16,2.0,2.0,5.0,,9.0,9.2,10.0,11.2,12.3,14.7,11.1,420.0,465.0,518.0,541.0,570.0,506.0,46.0,177.0,4253.0,0.0
4901,4901,11,0,16,2.0,2.0,5.0,,10.0,7.1,8.0,9.3,10.3,11.5,9.1,480.0,535.0,627.0,696.0,760.0,621.0,68.0,207.0,4695.0,0.0
4902,4902,11,0,16,2.0,,5.0,1.0,,8.4,9.2,9.8,11.2,12.0,9.6,358.0,480.0,570.0,730.0,900.0,606.0,63.0,215.0,,0.0
4903,4903,11,0,16,2.0,,5.0,2.0,,6.6,8.0,9.6,11.1,12.5,9.1,340.0,480.0,615.0,771.0,925.0,635.0,70.0,314.0,,0.0
4904,4904,11,0,16,2.0,4.0,,,,6.5,7.4,8.8,9.6,10.8,8.4,590.0,720.0,885.0,970.0,1148.0,871.0,104.0,325.0,2790.0,0.0
4905,4905,11,0,16,2.0,5.0,,,1.0,8.06,9.61,11.0,12.59,13.46,10.81,458.8,541.66,626.56,730.87,806.6,649.68,63.5,44.0,,0.0
4906,4906,11,0,16,2.0,5.0,,,3.0,6.5,7.4,8.7,9.6,10.6,8.3,650.0,790.0,900.0,990.0,1166.0,908.0,109.0,281.0,2319.0,0.0
4907,4907,11,0,16,2.0,4.0,,1.0,,7.2,8.0,9.0,9.9,10.5,8.7,620.0,785.0,900.0,960.0,1200.0,878.0,100.0,109.0,,0.0
4908,4908,11,0,16,2.0,5.0,,1.0,1.0,8.06,9.61,11.0,12.59,13.46,10.81,458.8,541.66,626.56,730.87,806.6,649.68,63.5,18.0,,0.0
4909,4909,11,0,16,2.0,5.0,,1.0,3.0,7.1,8.0,9.2,9.9,10.6,8.8,665.0,800.0,900.0,980.0,1200.0,912.0,104.0,91.0,,0.0
4910,4910,11,0,16,2.0,4.0,,2.0,,6.4,7.4,8.6,9.6,11.0,8.2,580.0,718.0,885.0,978.0,1134.0,868.0,106.0,216.0,,0.0
4911,4911,11,0,16,2.0,5.0,,2.0,1.0,8.06,9.61,11.0,12.59,13.46,10.81,458.8,541.66,626.56,730.87,806.6,649.68,63.5,26.0,,0.0
4912,4912,11,0,16,2.0,5.0,,2.0,3.0,6.5,7.4,8.6,9.6,10.8,8.2,650.0,778.0,900.0,1000.0,1150.0,906.0,110.0,190.0,,0.0
4913,4913,11,0,16,2.0,4.0,1.0,,,6.2,6.5,8.3,9.6,11.0,7.9,460.0,590.0,673.0,816.0,900.0,697.0,89.0,69.0,,0.0
4914,4914,11,0,16,2.0,5.0,1.0,,1.0,8.06,9.61,11.0,12.59,13.46,10.81,458.8,541.66,626.56,730.87,806.6,649.68,63.5,20.0,,0.0
4915,4915,11,0,16,2.0,5.0,1.0,,3.0,8.06,9.61,11.0,12.59,13.46,10.81,458.8,541.66,626.56,730.87,806.6,649.68,63.5,49.0,,0.0
4916,4916,11,0,16,2.0,4.0,1.0,1.0,,8.06,9.61,11.0,12.59,13.46,10.81,458.8,541.66,626.56,730.87,806.6,649.68,63.5,23.0,,0.0
4917,4917,11,0,16,2.0,4.0,1.0,2.0,,8.06,9.61,11.0,12.59,13.46,10.81,458.8,541.66,626.56,730.87,806.6,649.68,63.5,46.0,,0.0
4918,4918,11,0,16,2.0,4.0,2.0,,,5.2,7.5,8.8,9.7,11.1,8.3,510.0,650.0,802.0,910.0,980.0,793.0,96.0,80.0,,0.0
4919,4919,11,0,16,2.0,5.0,2.0,,1.0,8.06,9.61,11.0,12.59,13.46,10.81,458.8,541.66,626.56,730.87,806.6,649.68,63.5,12.0,,0.0
4920,4920,11,0,16,2.0,5.0,2.0,,3.0,5.2,7.2,8.8,9.8,11.1,8.2,510.0,650.0,826.0,913.0,980.0,803.0,98.0,68.0,,0.0
4921,4921,11,0,16,2.0,4.0,2.0,1.0,,8.06,9.61,11.0,12.59,13.46,10.81,458.8,541.66,626.56,730.87,806.6,649.68,63.5,35.0,,0.0
4922,4922,11,0,16,2.0,4.0,2.0,2.0,,8.06,9.61,11.0,12.59,13.46,10.81,458.8,541.66,626.56,730.87,806.6,649.68,63.5,45.0,,0.0
4923,4923,11,0,16,2.0,4.0,3.0,,,6.5,7.4,8.5,9.3,10.3,8.2,715.0,800.0,924.0,1028.0,1300.0,943.0,115.0,76.0,,0.0
4924,4924,11,0,16,2.0,5.0,3.0,,1.0,8.06,9.61,11.0,12.59,13.46,10.81,458.8,541.66,626.56,730.87,806.6,649.68,63.5,4.0,,0.0
4925,4925,11,0,16,2.0,5.0,3.0,,3.0,6.5,7.2,8.4,9.4,10.3,8.1,720.0,818.0,988.0,1043.0,1300.0,968.0,119.0,72.0,,0.0
4926,4926,11,0,16,2.0,4.0,3.0,1.0,,8.06,9.61,11.0,12.59,13.46,10.81,458.8,541.66,626.56,730.87,806.6,649.68,63.5,21.0,,0.0
4927,4927,11,0,16,2.0,4.0,3.0,2.0,,6.5,7.1,8.1,9.6,10.3,8.0,715.0,780.0,936.0,1017.0,1300.0,928.0,116.0,55.0,,0.0
4928,4928,11,0,16,2.0,4.0,4.0,,,8.06,9.61,11.0,12.59,13.46,10.81,458.8,541.66,626.56,730.87,806.6,649.68,63.5,44.0,,0.0
4929,4929,11,0,16,2.0,5.0,4.0,,1.0,8.06,9.61,11.0,12.59,13.46,10.81,458.8,541.66,626.56,730.87,806.6,649.68,63.5,1.0,,0.0
4930,4930,11,0,16,2.0,5.0,4.0,,3.0,8.06,9.61,11.0,12.59,13.46,10.81,458.8,541.66,626.56,730.87,806.6,649.68,63.5,43.0,,0.0
4931,4931,11,0,16,2.0,4.0,4.0,1.0,,8.06,9.61,11.0,12.59,13.46,10.81,458.8,541.66,626.56,730.87,806.6,649.68,63.5,12.0,,0.0
4932,4932,11,0,16,2.0,4.0,4.0,2.0,,8.06,9.61,11.0,12.59,13.46,10.81,458.8,541.66,626.56,730.87,806.6,649.68,63.5,32.0,,0.0
4933,4933,11,0,16,2.0,4.0,5.0,,,7.4,7.8,9.4,10.0,11.1,8.9,771.0,884.0,900.0,960.0,1134.0,931.0,104.0,56.0,2790.0,0.0
4934,4934,11,0,16,2.0,5.0,5.0,,1.0,8.06,9.61,11.0,12.59,13.46,10.81,458.8,541.66,626.56,730.87,806.6,649.68,63.5,7.0,,0.0
4935,4935,11,0,16,2.0,5.0,5.0,,3.0,8.06,9.61,11.0,12.59,13.46,10.81,458.8,541.66,626.56,730.87,806.6,649.68,63.5,49.0,,0.0
4936,4936,11,0,16,2.0,4.0,5.0,1.0,,8.06,9.61,11.0,12.59,13.46,10.81,458.8,541.66,626.56,730.87,806.6,649.68,63.5,18.0,,0.0
4937,4937,11,0,16,2.0,4.0,5.0,2.0,,8.06,9.61,11.0,12.59,13.46,10.81,458.8,541.66,626.56,730.87,806.6,649.68,63.5,38.0,,0.0
4938,4938,11,0,16,2.0,6.0,,,,6.7,7.9,9.2,11.1,13.2,8.9,345.0,400.0,500.0,605.0,710.0,515.0,58.0,2397.0,14118.0,0.0
4939,4939,11,0,16,2.0,7.0,,,4.0,9.8,11.1,12.3,14.0,17.0,12.1,300.0,320.0,350.0,390.0,410.0,357.0,29.0,377.0,2885.0,0.0
4940,4940,11,0,16,2.0,7.0,,,5.0,7.6,8.9,10.0,11.4,12.7,9.9,350.0,400.0,450.0,502.0,550.0,450.0,45.0,768.0,4174.0,0.0
4941,4941,11,0,16,2.0,7.0,,,6.0,6.6,7.5,8.5,9.8,10.5,8.4,430.0,490.0,570.0,625.0,695.0,561.0,66.0,819.0,4319.0,0.0
4942,4942,11,0,16,2.0,7.0,,,7.0,6.0,6.7,7.8,8.7,9.6,7.6,510.0,580.0,660.0,750.0,874.0,677.0,89.0,433.0,2740.0,0.0
4943,4943,11,0,16,2.0,6.0,,1.0,,7.3,8.3,9.5,11.3,13.5,9.3,350.0,400.0,490.0,600.0,700.0,512.0,55.0,938.0,,0.0
4944,4944,11,0,16,2.0,7.0,,1.0,4.0,10.0,11.4,13.3,16.3,18.6,13.2,301.0,340.0,365.0,400.0,410.0,363.0,28.0,162.0,,0.0
4945,4945,11,0,16,2.0,7.0,,1.0,5.0,8.5,9.0,10.2,11.4,12.5,10.2,378.0,410.0,460.0,510.0,570.0,466.0,46.0,308.0,,0.0
4946,4946,11,0,16,2.0,7.0,,1.0,6.0,6.9,7.9,8.6,9.5,10.5,8.6,440.0,500.0,580.0,620.0,680.0,568.0,66.0,303.0,,0.0
4947,4947,11,0,16,2.0,7.0,,1.0,7.0,6.1,7.0,8.0,8.7,9.4,7.8,515.0,590.0,670.0,750.0,868.0,680.0,87.0,165.0,,0.0
4948,4948,11,0,16,2.0,6.0,,2.0,,6.4,7.5,9.0,10.9,13.0,8.6,340.0,400.0,500.0,610.0,725.0,517.0,60.0,1459.0,,0.0
4949,4949,11,0,16,2.0,7.0,,2.0,4.0,8.8,10.9,12.0,13.7,15.0,11.5,294.0,311.0,350.0,380.0,430.0,354.0,31.0,215.0,,0.0
4950,4950,11,0,16,2.0,7.0,,2.0,5.0,7.3,8.4,10.0,11.4,12.7,9.8,350.0,385.0,426.0,493.0,541.0,440.0,45.0,460.0,,0.0
4951,4951,11,0,16,2.0,7.0,,2.0,6.0,6.4,7.4,8.4,9.8,10.6,8.4,421.0,480.0,563.0,625.0,700.0,558.0,66.0,516.0,,0.0
4952,4952,11,0,16,2.0,7.0,,2.0,7.0,5.8,6.4,7.5,8.5,9.6,7.5,500.0,575.0,660.0,750.0,880.0,676.0,90.0,268.0,,0.0
4953,4953,11,0,16,2.0,6.0,1.0,,,6.3,7.5,8.9,10.5,11.4,8.5,364.0,400.0,495.0,600.0,682.0,518.0,61.0,576.0,,0.0
4954,4954,11,0,16,2.0,7.0,1.0,,4.0,8.7,10.0,10.9,11.9,12.7,10.8,275.0,344.0,370.0,380.0,380.0,351.0,33.0,57.0,,0.0
4955,4955,11,0,16,2.0,7.0,1.0,,5.0,7.6,9.0,10.4,11.4,12.5,9.9,348.0,388.0,435.0,490.0,550.0,440.0,44.0,206.0,,0.0
4956,4956,11,0,16,2.0,7.0,1.0,,6.0,6.5,7.3,8.6,9.6,10.5,8.3,400.0,450.0,550.0,600.0,640.0,535.0,64.0,220.0,,0.0
4957,4957,11,0,16,2.0,7.0,1.0,,7.0,5.6,6.1,7.3,8.8,10.1,7.3,510.0,573.0,670.0,860.0,880.0,697.0,96.0,93.0,,0.0
4958,4958,11,0,16,2.0,6.0,1.0,1.0,,6.9,8.2,9.5,10.5,11.7,8.9,380.0,440.0,510.0,620.0,695.0,539.0,60.0,215.0,,0.0
4959,4959,11,0,16,2.0,6.0,1.0,2.0,,6.2,7.3,8.8,10.5,11.4,8.3,350.0,400.0,490.0,595.0,671.0,508.0,61.0,361.0,,0.0
4960,4960,11,0,16,2.0,6.0,2.0,,,6.7,7.5,8.4,9.8,11.3,8.3,365.0,425.0,539.0,611.0,700.0,532.0,64.0,484.0,,0.0
4961,4961,11,0,16,2.0,7.0,2.0,,4.0,8.06,9.61,11.0,12.59,13.46,10.81,458.8,541.66,626.56,730.87,806.6,649.68,63.5,29.0,,0.0
4962,4962,11,0,16,2.0,7.0,2.0,,5.0,7.2,7.5,8.9,10.5,11.3,9.0,350.0,400.0,420.0,481.0,570.0,441.0,49.0,112.0,,0.0
4963,4963,11,0,16,2.0,7.0,2.0,,6.0,6.9,7.8,8.4,9.2,10.4,8.4,450.0,500.0,555.0,590.0,700.0,555.0,66.0,194.0,,0.0
4964,4964,11,0,16,2.0,7.0,2.0,,7.0,6.3,6.8,7.8,8.6,8.8,7.6,515.0,580.0,646.0,700.0,740.0,635.0,84.0,149.0,,0.0
4965,4965,11,0,16,2.0,6.0,2.0,1.0,,6.9,7.8,8.5,10.0,11.3,8.5,400.0,500.0,570.0,670.0,740.0,572.0,68.0,179.0,,0.0
4966,4966,11,0,16,2.0,6.0,2.0,2.0,,6.6,7.3,8.4,9.8,11.7,8.2,350.0,417.0,501.0,580.0,650.0,506.0,61.0,305.0,,0.0
4967,4967,11,0,16,2.0,6.0,3.0,,,6.7,7.9,9.8,13.2,15.0,9.2,320.0,360.0,430.0,556.0,640.0,463.0,50.0,683.0,,0.0
4968,4968,11,0,16,2.0,7.0,3.0,,4.0,10.2,11.4,13.5,15.0,17.5,13.0,300.0,320.0,357.0,400.0,410.0,363.0,28.0,225.0,,0.0
4969,4969,11,0,16,2.0,7.0,3.0,,5.0,7.8,8.8,9.3,11.4,12.7,9.6,350.0,380.0,432.0,490.0,532.0,437.0,45.0,211.0,,0.0
4970,4970,11,0,16,2.0,7.0,3.0,,6.0,5.9,6.8,7.9,8.9,10.0,7.9,445.0,477.0,550.0,590.0,636.0,542.0,68.0,145.0,,0.0
4971,4971,11,0,16,2.0,7.0,3.0,,7.0,6.0,6.6,7.1,8.0,8.3,7.2,500.0,560.0,630.0,664.0,750.0,630.0,88.0,102.0,,0.0
4972,4972,11,0,16,2.0,6.0,3.0,1.0,,7.6,8.7,10.9,14.0,17.3,10.2,330.0,365.0,400.0,490.0,599.0,437.0,43.0,278.0,,0.0
4973,4973,11,0,16,2.0,6.0,3.0,2.0,,6.4,7.4,9.4,12.6,14.0,8.7,310.0,360.0,450.0,580.0,660.0,479.0,55.0,405.0,,0.0
4974,4974,11,0,16,2.0,6.0,4.0,,,7.9,8.5,9.6,10.7,13.2,9.4,353.0,425.0,560.0,649.0,740.0,561.0,60.0,181.0,,0.0
4975,4975,11,0,16,2.0,7.0,4.0,,4.0,8.06,9.61,11.0,12.59,13.46,10.81,458.8,541.66,626.56,730.87,806.6,649.68,63.5,34.0,,0.0
4976,4976,11,0,16,2.0,7.0,4.0,,5.0,8.8,9.2,10.4,12.4,13.3,10.5,360.0,400.0,480.0,490.0,539.0,450.0,43.0,63.0,,0.0
4977,4977,11,0,16,2.0,7.0,4.0,,6.0,8.2,8.4,9.1,10.0,10.3,9.1,560.0,600.0,627.0,640.0,723.0,626.0,69.0,58.0,,0.0
4978,4978,11,0,16,2.0,7.0,4.0,,7.0,8.06,9.61,11.0,12.59,13.46,10.81,458.8,541.66,626.56,730.87,806.6,649.68,63.5,26.0,,0.0
4979,4979,11,0,16,2.0,6.0,4.0,1.0,,7.9,8.9,10.2,11.8,13.2,9.7,353.0,400.0,480.0,606.0,700.0,512.0,53.0,69.0,,0.0
4980,4980,11,0,16,2.0,6.0,4.0,2.0,,7.9,8.4,9.4,10.3,13.2,9.2,353.0,460.0,604.0,690.0,740.0,580.0,63.0,112.0,,0.0
4981,4981,11,0,16,2.0,6.0,5.0,,,7.1,8.4,9.8,11.3,12.5,9.3,340.0,451.0,549.0,680.0,788.0,570.0,61.0,473.0,14118.0,0.0
4982,4982,11,0,16,2.0,7.0,5.0,,4.0,8.06,9.61,11.0,12.59,13.46,10.81,458.8,541.66,626.56,730.87,806.6,649.68,63.5,32.0,,0.0
4983,4983,11,0,16,2.0,7.0,5.0,,5.0,9.2,10.0,11.2,12.3,14.7,11.1,420.0,465.0,518.0,541.0,570.0,506.0,46.0,176.0,4174.0,0.0
4984,4984,11,0,16,2.0,7.0,5.0,,6.0,7.0,8.0,9.2,10.3,11.5,9.1,480.0,528.0,627.0,696.0,760.0,620.0,68.0,202.0,4319.0,0.0
4985,4985,11,0,16,2.0,7.0,5.0,,7.0,6.1,7.5,8.5,9.2,10.3,8.3,545.0,710.0,766.0,875.0,925.0,769.0,93.0,63.0,2740.0,0.0
4986,4986,11,0,16,2.0,6.0,5.0,1.0,,8.6,9.2,9.8,11.2,12.0,9.7,350.0,454.0,565.0,631.0,730.0,557.0,58.0,197.0,,0.0
4987,4987,11,0,16,2.0,6.0,5.0,2.0,,6.3,8.0,9.7,11.4,13.1,9.2,340.0,450.0,541.0,722.0,820.0,575.0,62.0,276.0,,0.0
4988,4988,12,0,17,,,,,,6.9,7.8,9.0,10.1,11.5,8.6,362.0,432.0,545.0,700.0,859.0,587.0,69.0,2757.0,17371.0,0.0
4989,4989,12,0,17,,1.0,,,1.0,6.7,7.5,8.3,9.4,10.5,8.3,387.0,500.0,560.0,620.0,694.0,551.0,67.0,119.0,1409.0,0.0
4990,4990,12,0,17,,2.0,,,2.0,6.3,7.0,7.9,8.9,9.7,7.8,620.0,688.0,780.0,875.0,1027.0,809.0,103.0,699.0,5921.0,0.0
4991,4991,12,0,17,,1.0,,,3.0,6.3,7.0,7.9,8.9,9.7,7.8,640.0,700.0,800.0,898.0,1100.0,830.0,106.0,531.0,4820.0,0.0
4992,4992,12,0,17,,3.0,,,4.0,9.4,10.8,12.2,14.9,16.3,12.2,275.0,295.0,325.0,365.0,390.0,329.0,27.0,374.0,1694.0,0.0
4993,4993,12,0,17,,3.0,,,5.0,8.0,9.0,9.9,10.7,11.7,9.6,373.0,400.0,430.0,465.0,500.0,435.0,45.0,926.0,4705.0,0.0
4994,4994,12,0,17,,3.0,,,6.0,7.5,8.1,9.0,9.7,10.3,8.8,480.0,510.0,550.0,600.0,655.0,559.0,63.0,639.0,3643.0,0.0
4995,4995,12,0,17,,3.0,,,7.0,6.5,7.0,8.2,8.9,9.5,8.0,563.0,620.0,679.0,755.0,905.0,717.0,90.0,168.0,1100.0,0.0
4996,4996,12,0,17,,2.0,,,8.0,9.4,10.7,12.2,14.9,16.3,12.2,275.0,297.0,325.0,365.0,390.0,330.0,27.0,375.0,1705.0,0.0
4997,4997,12,0,17,,2.0,,,9.0,7.9,9.0,9.8,10.7,11.7,9.6,370.0,400.0,430.0,468.0,504.0,436.0,45.0,944.0,4958.0,0.0
4998,4998,12,0,17,,2.0,,,10.0,7.2,7.9,8.9,9.6,10.3,8.7,471.0,510.0,550.0,600.0,660.0,561.0,65.0,739.0,4788.0,0.0
4999,4999,12,0,17,,,,1.0,,7.3,8.3,9.5,10.7,12.4,9.0,350.0,420.0,520.0,732.0,903.0,590.0,66.0,927.0,,0.0
5000,5000,12,0,17,,2.0,,1.0,2.0,6.9,7.4,8.0,9.2,9.9,8.2,650.0,742.0,848.0,920.0,1190.0,873.0,107.0,212.0,,0.0
5001,5001,12,0,17,,2.0,,1.0,8.0,10.0,11.3,13.3,15.6,16.1,12.6,280.0,300.0,332.0,375.0,390.0,335.0,27.0,176.0,,0.0
5002,5002,12,0,17,,2.0,,1.0,9.0,8.3,9.3,10.2,11.1,11.8,9.9,388.0,400.0,440.0,470.0,520.0,444.0,45.0,317.0,,0.0
5003,5003,12,0,17,,2.0,,1.0,10.0,7.6,8.4,9.0,9.8,10.7,9.0,495.0,515.0,550.0,600.0,670.0,570.0,63.0,222.0,,0.0
5004,5004,12,0,17,,,,2.0,,6.6,7.7,8.9,9.8,11.0,8.4,368.0,439.0,555.0,700.0,845.0,586.0,70.0,1830.0,,0.0
5005,5005,12,0,17,,2.0,,2.0,2.0,6.3,6.7,7.8,8.8,9.5,7.7,620.0,673.0,740.0,850.0,982.0,782.0,102.0,487.0,,0.0
5006,5006,12,0,17,,2.0,,2.0,8.0,9.2,10.3,11.7,13.5,16.6,11.7,269.0,295.0,313.0,350.0,385.0,324.0,28.0,199.0,,0.0
5007,5007,12,0,17,,2.0,,2.0,9.0,7.8,8.8,9.7,10.5,11.4,9.5,362.0,400.0,425.0,465.0,500.0,431.0,46.0,627.0,,0.0
5008,5008,12,0,17,,2.0,,2.0,10.0,7.0,7.7,8.7,9.5,10.0,8.5,459.0,508.0,550.0,601.0,660.0,558.0,65.0,517.0,,0.0
5009,5009,12,0,17,,,1.0,,,6.5,7.4,8.6,10.5,11.7,8.2,327.0,406.0,510.0,686.0,855.0,556.0,68.0,248.0,,0.0
5010,5010,12,0,17,,2.0,1.0,,2.0,5.7,6.5,7.4,8.5,9.2,7.5,634.0,680.0,739.0,870.0,980.0,807.0,108.0,70.0,,0.0
5011,5011,12,0,17,,2.0,1.0,,8.0,9.9,11.0,12.0,13.3,15.3,12.2,283.0,300.0,327.0,350.0,400.0,330.0,27.0,52.0,,0.0
5012,5012,12,0,17,,2.0,1.0,,9.0,7.8,9.1,10.0,10.8,11.7,9.7,315.0,391.0,425.0,475.0,550.0,428.0,44.0,58.0,,0.0
5013,5013,12,0,17,,2.0,1.0,,10.0,6.7,6.9,7.6,9.1,10.3,7.8,422.0,480.0,515.0,592.0,700.0,540.0,69.0,68.0,,0.0
5014,5014,12,0,17,,,1.0,1.0,,6.8,7.4,8.9,11.2,13.3,8.8,335.0,415.0,510.0,690.0,870.0,584.0,66.0,96.0,,0.0
5015,5015,12,0,17,,,1.0,2.0,,6.5,7.2,8.5,10.0,11.7,8.0,323.0,395.0,502.0,685.0,780.0,545.0,68.0,152.0,,0.0
5016,5016,12,0,17,,,2.0,,,6.9,7.6,8.9,9.7,11.4,8.6,319.0,383.0,500.0,650.0,760.0,536.0,62.0,140.0,,0.0
5017,5017,12,0,17,,2.0,2.0,,2.0,8.06,9.61,11.0,12.59,13.46,10.81,458.8,541.66,626.56,730.87,806.6,649.68,63.5,47.0,,0.0
5018,5018,12,0,17,,2.0,2.0,,8.0,8.06,9.61,11.0,12.59,13.46,10.81,458.8,541.66,626.56,730.87,806.6,649.68,63.5,11.0,,0.0
5019,5019,12,0,17,,2.0,2.0,,9.0,8.06,9.61,11.0,12.59,13.46,10.81,458.8,541.66,626.56,730.87,806.6,649.68,63.5,34.0,,0.0
5020,5020,12,0,17,,2.0,2.0,,10.0,8.06,9.61,11.0,12.59,13.46,10.81,458.8,541.66,626.56,730.87,806.6,649.68,63.5,48.0,,0.0
5021,5021,12,0,17,,,2.0,1.0,,8.06,9.61,11.0,12.59,13.46,10.81,458.8,541.66,626.56,730.87,806.6,649.68,63.5,42.0,,0.0
5022,5022,12,0,17,,,2.0,2.0,,6.6,7.5,8.5,9.6,10.1,8.3,360.0,412.0,539.0,657.0,760.0,558.0,67.0,98.0,,0.0
5023,5023,12,0,17,,,3.0,,,6.5,7.5,8.8,9.9,11.3,8.2,350.0,420.0,526.0,650.0,815.0,562.0,68.0,430.0,,0.0
5024,5024,12,0,17,,2.0,3.0,,2.0,6.3,6.5,7.4,8.3,9.6,7.4,600.0,650.0,720.0,830.0,1014.0,765.0,103.0,122.0,,0.0
5025,5025,12,0,17,,2.0,3.0,,8.0,9.2,9.8,11.3,13.8,16.7,11.5,280.0,310.0,340.0,370.0,382.0,339.0,30.0,97.0,,0.0
5026,5026,12,0,17,,2.0,3.0,,9.0,7.4,8.4,9.3,10.3,11.4,9.1,385.0,400.0,427.0,479.0,530.0,442.0,48.0,129.0,,0.0
5027,5027,12,0,17,,2.0,3.0,,10.0,7.0,7.5,8.6,9.3,9.8,8.4,454.0,486.0,547.0,600.0,625.0,547.0,65.0,82.0,,0.0
5028,5028,12,0,17,,,3.0,1.0,,7.0,8.0,9.6,10.3,12.1,8.8,350.0,400.0,500.0,650.0,815.0,550.0,62.0,129.0,,0.0
5029,5029,12,0,17,,,3.0,2.0,,6.5,7.3,8.6,9.5,10.9,8.0,350.0,425.0,530.0,650.0,815.0,567.0,71.0,301.0,,0.0
5030,5030,12,0,17,,,4.0,,,7.1,8.0,9.1,10.4,12.1,8.8,370.0,428.0,545.0,720.0,890.0,592.0,67.0,820.0,,0.0
5031,5031,12,0,17,,2.0,4.0,,2.0,6.5,7.2,8.1,9.0,9.9,8.1,620.0,675.0,780.0,919.0,1027.0,813.0,101.0,219.0,,0.0
5032,5032,12,0,17,,2.0,4.0,,8.0,11.2,11.7,13.7,15.6,17.4,13.3,268.0,290.0,300.0,375.0,390.0,324.0,24.0,140.0,,0.0
5033,5033,12,0,17,,2.0,4.0,,9.0,8.1,9.0,10.0,11.0,11.9,9.9,383.0,400.0,426.0,468.0,490.0,432.0,43.0,263.0,,0.0
5034,5034,12,0,17,,2.0,4.0,,10.0,7.2,7.9,8.8,9.7,10.4,8.7,487.0,518.0,559.0,610.0,660.0,570.0,65.0,198.0,,0.0
5035,5035,12,0,17,,,4.0,1.0,,7.4,8.7,9.8,11.4,13.9,9.3,335.0,390.0,520.0,780.0,945.0,602.0,65.0,277.0,,0.0
5036,5036,12,0,17,,,4.0,2.0,,7.0,7.9,8.9,10.0,11.4,8.5,388.0,452.0,569.0,696.0,823.0,586.0,69.0,543.0,,0.0
5037,5037,12,0,17,,,5.0,,,7.3,8.1,9.1,10.0,10.8,8.7,407.0,451.0,576.0,751.0,880.0,625.0,72.0,1119.0,17371.0,0.0
5038,5038,12,0,17,,2.0,5.0,,2.0,6.3,7.3,8.0,8.9,9.6,7.9,670.0,730.0,800.0,880.0,1126.0,839.0,106.0,241.0,5921.0,0.0
5039,5039,12,0,17,,2.0,5.0,,8.0,9.3,9.9,10.8,11.8,14.2,10.9,297.0,308.0,330.0,360.0,395.0,338.0,31.0,75.0,1705.0,0.0
5040,5040,12,0,17,,2.0,5.0,,9.0,8.9,9.4,10.0,10.6,11.3,10.0,390.0,415.0,439.0,460.0,510.0,444.0,45.0,460.0,4958.0,0.0
5041,5041,12,0,17,,2.0,5.0,,10.0,7.9,8.5,9.1,9.7,10.5,9.1,487.0,530.0,556.0,602.0,660.0,573.0,63.0,343.0,4788.0,0.0
5042,5042,12,0,17,,,5.0,1.0,,7.6,8.4,9.2,10.3,11.0,8.8,412.0,450.0,552.0,798.0,870.0,622.0,71.0,383.0,,0.0
5043,5043,12,0,17,,,5.0,2.0,,7.1,8.1,9.1,9.8,10.6,8.6,406.0,457.0,581.0,750.0,880.0,626.0,73.0,736.0,,0.0
5044,5044,12,0,17,,4.0,,,,6.3,7.1,8.0,9.0,9.8,7.9,534.0,640.0,747.0,860.0,997.0,767.0,97.0,650.0,6229.0,0.0
5045,5045,12,0,17,,5.0,,,1.0,6.7,7.5,8.3,9.4,10.5,8.3,387.0,500.0,560.0,620.0,694.0,551.0,67.0,119.0,1409.0,0.0
5046,5046,12,0,17,,5.0,,,3.0,6.3,7.0,7.9,8.9,9.7,7.8,640.0,700.0,800.0,898.0,1100.0,830.0,106.0,531.0,4820.0,0.0
5047,5047,12,0,17,,4.0,,1.0,,7.0,7.4,8.1,9.2,9.9,8.2,580.0,689.0,820.0,920.0,1190.0,834.0,102.0,205.0,,0.0
5048,5048,12,0,17,,5.0,,1.0,1.0,8.06,9.61,11.0,12.59,13.46,10.81,458.8,541.66,626.56,730.87,806.6,649.68,63.5,32.0,,0.0
