,Observatory,Data_year,agglomeration,Type_habitat,epoque_construction_homogene,nombre_pieces_homogene,loyer_1_decile,loyer_1_quartile,loyer_median,loyer_3_quartile,loyer_9_decile,loyer_moyen,loyer_mensuel_1_decile,loyer_mensuel_1_quartile,loyer_mensuel_median,loyer_mensuel_3_quartile,loyer_mensuel_9_decile,moyenne_loyer_mensuel,surface_moyenne,nombre_observations,methodologie_production
5776,B6700,2020,Eurométropole de Strasbourg,Appartement,Entre 1946-1970,,6.8,7.8,9.2,11.1,13.4,9.0,370.0,500.0,600.0,730.0,835.0,624.0,69.0,1100.0,Estimation directe
5777,B6700,2020,Eurométropole de Strasbourg,Appartement,Entre 1971-1990,,7.3,8.7,10.5,12.6,16.3,9.9,360.0,428.0,530.0,635.0,765.0,562.0,57.0,2107.0,Estimation directe
5778,B6700,2020,Eurométropole de Strasbourg,Appartement,Entre 1971-1990,Appart 1P,10.7,12.0,14.1,16.9,18.9,14.0,315.0,350.0,385.0,420.0,454.0,385.0,27.0,615.0,Estimation directe
5779,B6700,2020,Eurométropole de Strasbourg,Appartement,Entre 1971-1990,Appart 2P,8.8,10.0,10.9,12.0,13.6,10.9,442.0,473.0,522.0,580.0,635.0,534.0,49.0,780.0,Estimation directe
5780,B6700,2020,Eurométropole de Strasbourg,Appartement,Entre 1971-1990,Appart 3P,6.9,8.0,8.8,9.8,10.8,8.7,500.0,550.0,617.0,685.0,780.0,633.0,72.0,478.0,Estimation directe
5781,B6700,2020,Eurométropole de Strasbourg,Appartement,Entre 1971-1990,Appart 4P+,6.3,6.5,7.9,9.0,11.2,8.2,600.0,630.0,723.0,840.0,1100.0,807.0,98.0,234.0,Estimation directe
5782,B6700,2020,Eurométropole de Strasbourg,Appartement,Entre 1971-1990,,7.8,9.3,10.9,13.6,16.7,10.5,368.0,420.0,521.0,630.0,750.0,569.0,54.0,638.0,Estimation directe
5783,B6700,2020,Eurométropole de Strasbourg,Appartement,Entre 1971-1990,,7.1,8.5,10.2,12.2,15.8,9.7,353.0,439.0,533.0,635.0,784.0,559.0,58.0,1469.0,Estimation directe
5784,B6700,2020,Eurométropole de Strasbourg,Appartement,Entre 1991-2005,,8.3,9.3,10.8,12.9,15.6,10.6,387.0,480.0,570.0,700.0,820.0,608.0,57.0,1703.0,Estimation directe
5785,B6700,2020,Eurométropole de Strasbourg,Appartement,Entre 1991-2005,Appart 1P,12.2,13.6,15.7,18.3,20.5,15.6,320.0,350.0,392.0,425.0,470.0,393.0,25.0,338.0,Estimation directe
5786,B6700,2020,Eurométropole de Strasbourg,Appartement,Entre 1991-2005,Appart 2P,8.6,9.9,11.3,12.8,13.8,11.1,451.0,490.0,532.0,564.0,608.0,532.0,48.0,643.0,Estimation directe
5787,B6700,2020,Eurométropole de Strasbourg,Appartement,Entre 1991-2005,Appart 3P,8.0,8.8,9.7,10.7,11.4,9.7,550.0,600.0,680.0,733.0,800.0,678.0,70.0,524.0,Estimation directe
5788,B6700,2020,Eurométropole de Strasbourg,Appartement,Entre 1991-2005,Appart 4P+,7.6,8.3,9.4,11.1,12.4,9.8,676.0,742.0,840.0,978.0,1285.0,915.0,93.0,198.0,Estimation directe
5789,B6700,2020,Eurométropole de Strasbourg,Appartement,Entre 1991-2005,,8.9,9.5,11.2,13.8,18.1,11.1,395.0,480.0,555.0,676.0,800.0,589.0,53.0,525.0,Estimation directe
5790,B6700,2020,Eurométropole de Strasbourg,Appartement,Entre 1991-2005,,8.2,9.2,10.7,12.4,14.5,10.4,384.0,477.0,570.0,716.0,840.0,617.0,59.0,1178.0,Estimation directe
5791,B6700,2020,Eurométropole de Strasbourg,Appartement,Après 2005,,9.2,10.3,11.2,12.6,13.9,11.0,390.0,509.0,625.0,710.0,827.0,623.0,57.0,2939.0,Estimation directe
5792,B6700,2020,Eurométropole de Strasbourg,Appartement,Après 2005,Appart 1P,12.2,12.9,13.5,14.2,15.8,13.6,256.0,300.0,349.0,380.0,426.0,347.0,25.0,647.0,Estimation directe
5793,B6700,2020,Eurométropole de Strasbourg,Appartement,Après 2005,Appart 2P,10.5,11.4,12.1,12.9,14.4,12.2,469.0,500.0,529.0,576.0,630.0,540.0,44.0,1127.0,Estimation directe
5794,B6700,2020,Eurométropole de Strasbourg,Appartement,Après 2005,Appart 3P,9.1,10.0,10.7,11.1,12.1,10.6,607.0,648.0,692.0,731.0,808.0,708.0,67.0,923.0,Estimation directe
5795,B6700,2020,Eurométropole de Strasbourg,Appartement,Après 2005,Appart 4P+,7.5,8.5,9.8,10.6,11.0,9.5,670.0,726.0,827.0,910.0,986.0,850.0,90.0,242.0,Estimation directe
5796,B6700,2020,Eurométropole de Strasbourg,Appartement,Après 2005,,9.6,10.4,11.4,12.9,14.1,11.2,363.0,490.0,590.0,710.0,782.0,591.0,53.0,1300.0,Estimation directe
5797,B6700,2020,Eurométropole de Strasbourg,Appartement,Après 2005,,8.8,10.1,11.1,12.4,13.8,10.8,461.0,531.0,643.0,716.0,860.0,646.0,60.0,1639.0,Estimation directe
5798,B6700,2020,Eurométropole de Strasbourg,,,,8.06,9.61,11.0,12.59,13.46,10.81,458.8,541.66,626.56,730.87,806.6,649.68,63.5,761.67,Estimation directe
5799,B6700,2020,Eurométropole de Strasbourg,Maison,,Maison 1-3P,8.06,9.61,11.0,12.59,13.46,10.81,458.8,541.66,626.56,730.87,806.6,649.68,63.5,761.67,Estimation directe
5800,B6700,2020,Eurométropole de Strasbourg,Ensemble,,Ensemble 4P+,8.06,9.61,11.0,12.59,13.46,10.81,458.8,541.66,626.56,730.87,806.6,649.68,63.5,761.67,Estimation directe
5801,B6700,2020,Eurométropole de Strasbourg,Maison,,Maison 4P+,8.06,9.61,11.0,12.59,13.46,10.81,458.8,541.66,626.56,730.87,806.6,649.68,63.5,761.67,Estimation directe
5802,B6700,2020,Eurométropole de Strasbourg,Appartement,,Appart 1P,8.06,9.61,11.0,12.59,13.46,10.81,458.8,541.66,626.56,730.87,806.6,649.68,63.5,761.67,Estimation directe
5803,B6700,2020,Eurométropole de Strasbourg,Appartement,,Appart 2P,8.06,9.61,11.0,12.59,13.46,10.81,458.8,541.66,626.56,730.87,806.6,649.68,63.5,761.67,Estimation directe
5804,B6700,2020,Eurométropole de Strasbourg,Appartement,,Appart 3P,8.06,9.61,11.0,12.59,13.46,10.81,458.8,541.66,626.56,730.87,806.6,649.68,63.5,761.67,Estimation directe
5805,B6700,2020,Eurométropole de Strasbourg,Appartement,,Appart 4P+,8.06,9.61,11.0,12.59,13.46,10.81,458.8,541.66,626.56,730.87,806.6,649.68,63.5,761.67,Estimation directe
5806,B6700,2020,Eurométropole de Strasbourg,Ensemble,,Ensemble 1P,8.06,9.61,11.0,12.59,13.46,10.81,458.8,541.66,626.56,730.87,806.6,649.68,63.5,761.67,Estimation directe
5807,B6700,2020,Eurométropole de Strasbourg,Ensemble,,Ensemble 2P,8.06,9.61,11.0,12.59,13.46,10.81,458.8,541.66,626.56,730.87,806.6,649.68,63.5,761.67,Estimation directe
5808,B6700,2020,Eurométropole de Strasbourg,Ensemble,,Ensemble 3P,8.06,9.61,11.0,12.59,13.46,10.81,458.8,541.66,626.56,730.87,806.6,649.68,63.5,761.67,Estimation directe
5809,B6700,2020,Eurométropole de Strasbourg,,Après 2005,,8.06,9.61,11.0,12.59,13.46,10.81,458.8,541.66,626.56,730.87,806.6,649.68,63.5,761.67,Estimation directe
5810,B6700,2020,Eurométropole de Strasbourg,Ensemble,Après 2005,Ensemble 4P+,8.06,9.61,11.0,12.59,13.46,10.81,458.8,541.66,626.56,730.87,806.6,649.68,63.5,761.67,Estimation directe
5811,B6700,2020,Eurométropole de Strasbourg,Ensemble,Après 2005,Ensemble 1P,8.06,9.61,11.0,12.59,13.46,10.81,458.8,541.66,626.56,730.87,806.6,649.68,63.5,761.67,Estimation directe
5812,B6700,2020,Eurométropole de Strasbourg,Ensemble,Après 2005,Ensemble 2P,8.06,9.61,11.0,12.59,13.46,10.81,458.8,541.66,626.56,730.87,806.6,649.68,63.5,761.67,Estimation directe
5813,B6700,2020,Eurométropole de Strasbourg,Ensemble,Après 2005,Ensemble 3P,8.06,9.61,11.0,12.59,13.46,10.81,458.8,541.66,626.56,730.87,806.6,649.68,63.5,761.67,Estimation directe
5814,B6700,2020,Eurométropole de Strasbourg,Maison,,,8.06,9.61,11.0,12.59,13.46,10.81,458.8,541.66,626.56,730.87,806.6,649.68,63.5,761.67,
5815,B6700,2020,Eurométropole de Strasbourg,Maison,,Maison 1-3P,8.06,9.61,11.0,12.59,13.46,10.81,458.8,541.66,626.56,730.87,806.6,649.68,63.5,761.67,
5816,B6700,2020,Eurométropole de Strasbourg,Maison,,Maison 4P+,8.06,9.61,11.0,12.59,13.46,10.81,458.8,541.66,626.56,730.87,806.6,649.68,63.5,761.67,
5817,B6700,2020,Eurométropole de Strasbourg,Maison,Après 2005,,8.06,9.61,11.0,12.59,13.46,10.81,458.8,541.66,626.56,730.87,806.6,649.68,63.5,761.67,
5818,B6700,2020,Eurométropole de Strasbourg,Maison,Après 2005,Maison 1-3P,8.06,9.61,11.0,12.59,13.46,10.81,458.8,541.66,626.56,730.87,806.6,649.68,63.5,761.67,
5819,B6700,2020,Eurométropole de Strasbourg,Maison,Après 2005,Maison 4P+,8.06,9.61,11.0,12.59,13.46,10.81,458.8,541.66,626.56,730.87,806.6,649.68,63.5,761.67,
5820,B6700,2020,Eurométropole de Strasbourg,Appartement,,,8.06,9.61,11.0,12.59,13.46,10.81,458.8,541.66,626.56,730.87,806.6,649.68,63.5,761.67,Estimation directe
5821,B6700,2020,Eurométropole de Strasbourg,Appartement,,Appart 1P,8.06,9.61,11.0,12.59,13.46,10.81,458.8,541.66,626.56,730.87,806.6,649.68,63.5,761.67,Estimation directe
5822,B6700,2020,Eurométropole de Strasbourg,Appartement,,Appart 2P,8.06,9.61,11.0,12.59,13.46,10.81,458.8,541.66,626.56,730.87,806.6,649.68,63.5,761.67,Estimation directe
5823,B6700,2020,Eurométropole de Strasbourg,Appartement,,Appart 3P,8.06,9.61,11.0,12.59,13.46,10.81,458.8,541.66,626.56,730.87,806.6,649.68,63.5,761.67,Estimation directe
5824,B6700,2020,Eurométropole de Strasbourg,Appartement,,Appart 4P+,8.06,9.61,11.0,12.59,13.46,10.81,458.8,541.66,626.56,730.87,806.6,649.68,63.5,761.67,Estimation directe
5825,B6700,2020,Eurométropole de Strasbourg,Appartement,Après 2005,,8.06,9.61,11.0,12.59,13.46,10.81,458.8,541.66,626.56,730.87,806.6,649.68,63.5,761.67,Estimation directe
5826,B6700,2020,Eurométropole de Strasbourg,Appartement,Après 2005,Appart 1P,8.06,9.61,11.0,12.59,13.46,10.81,458.8,541.66,626.56,730.87,806.6,649.68,63.5,761.67,Estimation directe
5827,B6700,2020,Eurométropole de Strasbourg,Appartement,Après 2005,Appart 2P,8.06,9.61,11.0,12.59,13.46,10.81,458.8,541.66,626.56,730.87,806.6,649.68,63.5,761.67,Estimation directe
5828,B6700,2020,Eurométropole de Strasbourg,Appartement,Après 2005,Appart 3P,8.06,9.61,11.0,12.59,13.46,10.81,458.8,541.66,626.56,730.87,806.6,649.68,63.5,761.67,Estimation directe
5829,B6700,2020,Eurométropole de Strasbourg,Appartement,Après 2005,Appart 4P+,8.06,9.61,11.0,12.59,13.46,10.81,458.8,541.66,626.56,730.87,806.6,649.68,63.5,761.67,Estimation directe
5830,B7100,2020,Agglomération de Chalon-sur-Saône,,,,6.0,6.9,8.0,9.1,10.3,7.7,340.0,401.0,480.0,605.0,761.0,519.0,68.0,1671.0,Estimation directe
5831,B7100,2020,Agglomération de Chalon-sur-Saône,Maison,,Maison 1-3P,6.8,7.5,8.7,10.0,12.5,8.4,390.0,420.0,506.0,625.0,670.0,532.0,63.0,54.0,Estimation directe
5832,B7100,2020,Agglomération de Chalon-sur-Saône,Ensemble,,Ensemble 4P+,5.1,6.1,7.1,8.1,8.7,7.0,450.0,539.0,689.0,765.0,854.0,666.0,96.0,387.0,Estimation directe
5833,B7100,2020,Agglomération de Chalon-sur-Saône,Maison,,Maison 4P+,6.0,6.8,7.7,8.5,8.9,7.5,605.0,700.0,761.0,809.0,882.0,760.0,102.0,153.0,Estimation directe
5834,B7100,2020,Agglomération de Chalon-sur-Saône,Appartement,,Appart 1P,7.3,9.1,10.4,11.7,12.5,9.8,258.0,300.0,321.0,360.0,398.0,324.0,33.0,201.0,Estimation directe
5835,B7100,2020,Agglomération de Chalon-sur-Saône,Appartement,,Appart 2P,6.9,8.0,8.9,9.6,10.9,8.7,340.0,380.0,411.0,455.0,508.0,417.0,48.0,535.0,Estimation directe
5836,B7100,2020,Agglomération de Chalon-sur-Saône,Appartement,,Appart 3P,6.4,6.9,7.5,8.4,9.5,7.7,400.0,425.0,487.0,550.0,609.0,495.0,64.0,494.0,Estimation directe
5837,B7100,2020,Agglomération de Chalon-sur-Saône,Appartement,,Appart 4P+,4.8,5.7,6.5,7.3,8.2,6.4,419.0,469.0,558.0,629.0,731.0,568.0,89.0,234.0,Estimation directe
5838,B7100,2020,Agglomération de Chalon-sur-Saône,Ensemble,,Ensemble 1P,7.3,9.1,10.4,11.7,12.4,9.8,258.0,300.0,323.0,350.0,395.0,324.0,33.0,202.0,Estimation directe
5839,B7100,2020,Agglomération de Chalon-sur-Saône,Ensemble,,Ensemble 2P,6.9,8.0,8.9,9.7,10.9,8.7,340.0,380.0,415.0,450.0,498.0,417.0,48.0,545.0,Estimation directe
5840,B7100,2020,Agglomération de Chalon-sur-Saône,Ensemble,,Ensemble 3P,6.4,7.0,7.6,8.6,9.7,7.8,400.0,432.0,500.0,570.0,636.0,511.0,65.0,537.0,Estimation directe
5841,B7100,2020,Agglomération de Chalon-sur-Saône,,,,6.1,7.2,8.3,9.4,11.5,7.8,340.0,410.0,485.0,600.0,751.0,522.0,67.0,526.0,Estimation directe
5842,B7100,2020,Agglomération de Chalon-sur-Saône,Ensemble,,Ensemble 4P+,5.2,6.0,6.9,7.8,8.5,6.8,450.0,573.0,697.0,790.0,915.0,680.0,101.0,111.0,Estimation directe
5843,B7100,2020,Agglomération de Chalon-sur-Saône,Ensemble,,Ensemble 1P,9.0,9.4,11.1,11.8,13.2,10.7,265.0,300.0,330.0,350.0,430.0,330.0,31.0,74.0,Estimation directe
5844,B7100,2020,Agglomération de Chalon-sur-Saône,Ensemble,,Ensemble 2P,7.6,8.1,9.0,10.0,11.5,9.1,350.0,395.0,425.0,460.0,530.0,428.0,47.0,185.0,Estimation directe
5845,B7100,2020,Agglomération de Chalon-sur-Saône,Ensemble,,Ensemble 3P,6.8,7.2,8.2,8.9,10.2,8.2,415.0,469.0,520.0,600.0,650.0,528.0,65.0,156.0,Estimation directe
5846,B7100,2020,Agglomération de Chalon-sur-Saône,,,,5.9,6.9,7.8,9.0,10.0,7.6,340.0,400.0,475.0,610.0,763.0,518.0,68.0,1145.0,Estimation directe
5847,B7100,2020,Agglomération de Chalon-sur-Saône,Ensemble,,Ensemble 4P+,8.06,9.61,11.0,12.59,13.46,10.81,458.8,541.66,626.56,730.87,806.6,649.68,63.5,276.0,
5848,B7100,2020,Agglomération de Chalon-sur-Saône,Ensemble,,Ensemble 1P,8.06,9.61,11.0,12.59,13.46,10.81,458.8,541.66,626.56,730.87,806.6,649.68,63.5,128.0,
5849,B7100,2020,Agglomération de Chalon-sur-Saône,Ensemble,,Ensemble 2P,8.06,9.61,11.0,12.59,13.46,10.81,458.8,541.66,626.56,730.87,806.6,649.68,63.5,360.0,
5850,B7100,2020,Agglomération de Chalon-sur-Saône,Ensemble,,Ensemble 3P,8.06,9.61,11.0,12.59,13.46,10.81,458.8,541.66,626.56,730.87,806.6,649.68,63.5,381.0,
5851,B7100,2020,Agglomération de Chalon-sur-Saône,,Avant 1946,,6.0,6.8,7.8,9.5,11.1,7.7,330.0,389.0,472.0,610.0,709.0,508.0,66.0,589.0,Estimation directe
5852,B7100,2020,Agglomération de Chalon-sur-Saône,Ensemble,Avant 1946,Ensemble 4P+,5.1,5.9,6.8,7.7,9.5,6.8,490.0,653.0,700.0,763.0,900.0,717.0,105.0,120.0,Estimation directe
5853,B7100,2020,Agglomération de Chalon-sur-Saône,Ensemble,Avant 1946,Ensemble 1P,7.7,9.5,10.7,11.8,14.3,10.3,230.0,280.0,330.0,349.0,405.0,317.0,31.0,105.0,Estimation directe
5854,B7100,2020,Agglomération de Chalon-sur-Saône,Ensemble,Avant 1946,Ensemble 2P,6.5,7.5,8.6,9.8,11.3,8.5,323.0,352.0,400.0,450.0,495.0,405.0,48.0,194.0,Estimation directe
5855,B7100,2020,Agglomération de Chalon-sur-Saône,Ensemble,Avant 1946,Ensemble 3P,6.1,6.9,7.5,8.6,9.5,7.6,400.0,447.0,506.0,600.0,650.0,522.0,69.0,170.0,Estimation directe
5856,B7100,2020,Agglomération de Chalon-sur-Saône,,Avant 1946,,6.2,7.2,8.6,9.6,11.7,7.9,330.0,400.0,460.0,600.0,700.0,504.0,64.0,190.0,Estimation directe
5857,B7100,2020,Agglomération de Chalon-sur-Saône,,Avant 1946,,8.06,9.61,11.0,12.59,13.46,10.81,458.8,541.66,626.56,730.87,806.6,649.68,63.5,399.0,
5858,B7100,2020,Agglomération de Chalon-sur-Saône,,Entre 1946-1970,,6.0,6.7,7.3,8.4,10.2,7.4,329.0,391.0,446.0,529.0,680.0,470.0,64.0,311.0,Estimation directe
5859,B7100,2020,Agglomération de Chalon-sur-Saône,Ensemble,Entre 1946-1970,Ensemble 4P+,5.7,6.0,6.7,7.1,7.6,6.6,387.0,446.0,529.0,669.0,799.0,557.0,84.0,84.0,Estimation directe
5860,B7100,2020,Agglomération de Chalon-sur-Saône,Ensemble,Entre 1946-1970,Ensemble 1P,8.06,9.61,11.0,12.59,13.46,10.81,458.8,541.66,626.56,730.87,806.6,649.68,63.5,30.0,Estimation directe
5861,B7100,2020,Agglomération de Chalon-sur-Saône,Ensemble,Entre 1946-1970,Ensemble 2P,6.8,7.4,8.4,9.1,10.0,8.1,309.0,342.0,365.0,412.0,444.0,377.0,46.0,68.0,Estimation directe
5862,B7100,2020,Agglomération de Chalon-sur-Saône,Ensemble,Entre 1946-1970,Ensemble 3P,6.5,6.9,7.5,8.4,10.3,7.8,392.0,407.0,452.0,500.0,565.0,466.0,60.0,129.0,Estimation directe
5863,B7100,2020,Agglomération de Chalon-sur-Saône,,Entre 1946-1970,,6.0,6.7,7.6,8.9,11.3,7.5,305.0,404.0,470.0,550.0,580.0,470.0,63.0,90.0,Estimation directe
5864,B7100,2020,Agglomération de Chalon-sur-Saône,,Entre 1946-1970,,8.06,9.61,11.0,12.59,13.46,10.81,458.8,541.66,626.56,730.87,806.6,649.68,63.5,221.0,
5865,B7100,2020,Agglomération de Chalon-sur-Saône,,Entre 1971-1990,,6.2,6.9,7.9,9.2,10.2,7.7,337.0,386.0,446.0,525.0,597.0,462.0,60.0,248.0,Estimation directe
5866,B7100,2020,Agglomération de Chalon-sur-Saône,Ensemble,Entre 1971-1990,Ensemble 4P+,4.9,6.0,6.9,7.7,8.6,6.8,460.0,496.0,550.0,659.0,758.0,582.0,86.0,68.0,Estimation directe
5867,B7100,2020,Agglomération de Chalon-sur-Saône,Ensemble,Entre 1971-1990,Ensemble 1P,8.06,9.61,11.0,12.59,13.46,10.81,458.8,541.66,626.56,730.87,806.6,649.68,63.5,38.0,Estimation directe
5868,B7100,2020,Agglomération de Chalon-sur-Saône,Ensemble,Entre 1971-1990,Ensemble 2P,6.9,8.0,8.9,9.5,10.0,8.6,380.0,382.0,410.0,446.0,455.0,412.0,48.0,68.0,Estimation directe
5869,B7100,2020,Agglomération de Chalon-sur-Saône,Ensemble,Entre 1971-1990,Ensemble 3P,6.2,6.8,7.2,7.6,8.2,7.2,396.0,422.0,493.0,530.0,557.0,481.0,67.0,74.0,Estimation directe
5870,B7100,2020,Agglomération de Chalon-sur-Saône,,Entre 1971-1990,,6.2,7.4,8.0,9.3,9.5,7.8,313.0,398.0,437.0,522.0,620.0,463.0,59.0,66.0,Estimation directe
5871,B7100,2020,Agglomération de Chalon-sur-Saône,,Entre 1971-1990,,8.06,9.61,11.0,12.59,13.46,10.81,458.8,541.66,626.56,730.87,806.6,649.68,63.5,182.0,
5872,B7100,2020,Agglomération de Chalon-sur-Saône,,Entre 1991-2005,,5.0,6.9,8.1,8.9,10.0,7.4,410.0,520.0,610.0,765.0,801.0,625.0,85.0,119.0,Estimation directe
5873,B7100,2020,Agglomération de Chalon-sur-Saône,Ensemble,Entre 1991-2005,Ensemble 4P+,8.06,9.61,11.0,12.59,13.46,10.81,458.8,541.66,626.56,730.87,806.6,649.68,63.5,47.0,Estimation directe
5874,B7100,2020,Agglomération de Chalon-sur-Saône,Ensemble,Entre 1991-2005,Ensemble 1P,8.06,9.61,11.0,12.59,13.46,10.81,458.8,541.66,626.56,730.87,806.6,649.68,63.5,8.0,Estimation directe
5875,B7100,2020,Agglomération de Chalon-sur-Saône,Ensemble,Entre 1991-2005,Ensemble 2P,8.06,9.61,11.0,12.59,13.46,10.81,458.8,541.66,626.56,730.87,806.6,649.68,63.5,33.0,Estimation directe
5876,B7100,2020,Agglomération de Chalon-sur-Saône,Ensemble,Entre 1991-2005,Ensemble 3P,8.06,9.61,11.0,12.59,13.46,10.81,458.8,541.66,626.56,730.87,806.6,649.68,63.5,31.0,Estimation directe
5877,B7100,2020,Agglomération de Chalon-sur-Saône,,Entre 1991-2005,,8.06,9.61,11.0,12.59,13.46,10.81,458.8,541.66,626.56,730.87,806.6,649.68,63.5,39.0,Estimation directe
5878,B7100,2020,Agglomération de Chalon-sur-Saône,,Entre 1991-2005,,8.06,9.61,11.0,12.59,13.46,10.81,458.8,541.66,626.56,730.87,806.6,649.68,63.5,80.0,
5879,B7100,2020,Agglomération de Chalon-sur-Saône,,Après 2005,,7.4,8.2,8.7,9.4,10.5,8.5,430.0,476.0,595.0,760.0,868.0,625.0,73.0,404.0,Estimation directe
5880,B7100,2020,Agglomération de Chalon-sur-Saône,Ensemble,Après 2005,Ensemble 4P+,7.0,7.7,8.4,8.6,8.8,8.0,676.0,710.0,790.0,870.0,950.0,798.0,100.0,68.0,Estimation directe
5881,B7100,2020,Agglomération de Chalon-sur-Saône,Ensemble,Après 2005,Ensemble 1P,8.06,9.61,11.0,12.59,13.46,10.81,458.8,541.66,626.56,730.87,806.6,649.68,63.5,21.0,Estimation directe
5882,B7100,2020,Agglomération de Chalon-sur-Saône,Ensemble,Après 2005,Ensemble 2P,8.6,9.0,9.6,10.1,11.3,9.6,405.0,433.0,455.0,480.0,532.0,459.0,48.0,182.0,Estimation directe
5883,B7100,2020,Agglomération de Chalon-sur-Saône,Ensemble,Après 2005,Ensemble 3P,7.8,8.1,8.6,9.1,9.6,8.7,515.0,543.0,580.0,624.0,682.0,591.0,68.0,133.0,Estimation directe
5884,B7100,2020,Agglomération de Chalon-sur-Saône,,Après 2005,,7.3,8.2,8.6,9.3,11.0,8.4,425.0,474.0,615.0,790.0,950.0,647.0,77.0,141.0,Estimation directe
5885,B7100,2020,Agglomération de Chalon-sur-Saône,,Après 2005,,8.06,9.61,11.0,12.59,13.46,10.81,458.8,541.66,626.56,730.87,806.6,649.68,63.5,263.0,
5886,B7100,2020,Agglomération de Chalon-sur-Saône,Maison,,,6.2,7.0,8.0,8.8,9.9,7.7,439.0,600.0,715.0,791.0,868.0,691.0,90.0,207.0,Estimation directe
5887,B7100,2020,Agglomération de Chalon-sur-Saône,Maison,,Maison 1-3P,6.8,7.5,8.7,10.0,12.5,8.4,390.0,420.0,506.0,625.0,670.0,532.0,63.0,54.0,Estimation directe
5888,B7100,2020,Agglomération de Chalon-sur-Saône,Maison,,Maison 4P+,6.0,6.8,7.7,8.5,8.9,7.5,605.0,700.0,761.0,809.0,882.0,760.0,102.0,153.0,Estimation directe
5889,B7100,2020,Agglomération de Chalon-sur-Saône,Maison,,,6.5,7.2,8.4,9.3,12.1,7.8,480.0,600.0,700.0,790.0,922.0,691.0,88.0,56.0,Estimation directe
5890,B7100,2020,Agglomération de Chalon-sur-Saône,Maison,,Maison 1-3P,8.06,9.61,11.0,12.59,13.46,10.81,458.8,541.66,626.56,730.87,806.6,649.68,63.5,18.0,Estimation directe
5891,B7100,2020,Agglomération de Chalon-sur-Saône,Maison,,Maison 4P+,8.06,9.61,11.0,12.59,13.46,10.81,458.8,541.66,626.56,730.87,806.6,649.68,63.5,38.0,Estimation directe
5892,B7100,2020,Agglomération de Chalon-sur-Saône,Maison,,,8.06,9.61,11.0,12.59,13.46,10.81,458.8,541.66,626.56,730.87,806.6,649.68,63.5,151.0,
5893,B7100,2020,Agglomération de Chalon-sur-Saône,Maison,,Maison 1-3P,8.06,9.61,11.0,12.59,13.46,10.81,458.8,541.66,626.56,730.87,806.6,649.68,63.5,36.0,Estimation directe
5894,B7100,2020,Agglomération de Chalon-sur-Saône,Maison,,Maison 4P+,8.06,9.61,11.0,12.59,13.46,10.81,458.8,541.66,626.56,730.87,806.6,649.68,63.5,115.0,
5895,B7100,2020,Agglomération de Chalon-sur-Saône,Maison,Avant 1946,,5.7,6.8,7.6,9.4,9.9,7.4,400.0,490.0,625.0,700.0,763.0,619.0,83.0,78.0,Estimation directe
5896,B7100,2020,Agglomération de Chalon-sur-Saône,Maison,Avant 1946,Maison 1-3P,8.06,9.61,11.0,12.59,13.46,10.81,458.8,541.66,626.56,730.87,806.6,649.68,63.5,32.0,Estimation directe
5897,B7100,2020,Agglomération de Chalon-sur-Saône,Maison,Avant 1946,Maison 4P+,8.06,9.61,11.0,12.59,13.46,10.81,458.8,541.66,626.56,730.87,806.6,649.68,63.5,46.0,Estimation directe
5898,B7100,2020,Agglomération de Chalon-sur-Saône,Maison,Avant 1946,,8.06,9.61,11.0,12.59,13.46,10.81,458.8,541.66,626.56,730.87,806.6,649.68,63.5,22.0,Estimation directe
5899,B7100,2020,Agglomération de Chalon-sur-Saône,Maison,Avant 1946,,8.06,9.61,11.0,12.59,13.46,10.81,458.8,541.66,626.56,730.87,806.6,649.68,63.5,56.0,
5900,B7100,2020,Agglomération de Chalon-sur-Saône,Maison,Entre 1946-1970,,8.06,9.61,11.0,12.59,13.46,10.81,458.8,541.66,626.56,730.87,806.6,649.68,63.5,25.0,Estimation directe
5901,B7100,2020,Agglomération de Chalon-sur-Saône,Maison,Entre 1946-1970,Maison 1-3P,8.06,9.61,11.0,12.59,13.46,10.81,458.8,541.66,626.56,730.87,806.6,649.68,63.5,6.0,Estimation directe
5902,B7100,2020,Agglomération de Chalon-sur-Saône,Maison,Entre 1946-1970,Maison 4P+,8.06,9.61,11.0,12.59,13.46,10.81,458.8,541.66,626.56,730.87,806.6,649.68,63.5,19.0,Estimation directe
5903,B7100,2020,Agglomération de Chalon-sur-Saône,Maison,Entre 1946-1970,,8.06,9.61,11.0,12.59,13.46,10.81,458.8,541.66,626.56,730.87,806.6,649.68,63.5,4.0,Estimation directe
5904,B7100,2020,Agglomération de Chalon-sur-Saône,Maison,Entre 1946-1970,,8.06,9.61,11.0,12.59,13.46,10.81,458.8,541.66,626.56,730.87,806.6,649.68,63.5,21.0,Estimation directe
5905,B7100,2020,Agglomération de Chalon-sur-Saône,Maison,Entre 1971-1990,,8.06,9.61,11.0,12.59,13.46,10.81,458.8,541.66,626.56,730.87,806.6,649.68,63.5,15.0,Estimation directe
5906,B7100,2020,Agglomération de Chalon-sur-Saône,Maison,Entre 1971-1990,Maison 1-3P,8.06,9.61,11.0,12.59,13.46,10.81,458.8,541.66,626.56,730.87,806.6,649.68,63.5,1.0,Estimation directe
